id,class
7163,neg
7164,pos
7165,pos
7166,pos
7167,neg
7168,neg
7169,neg
7170,pos
7171,neg
7172,neg
7173,neg
7174,neg
7175,neg
7176,pos
7177,neg
7178,neg
7179,neg
7180,neg
7181,neg
7182,neg
7183,neg
7184,neg
7185,neg
7186,neg
7187,neg
7188,neg
7189,neg
7190,neg
7191,pos
7192,neg
7193,neg
7194,neg
7195,neg
7196,pos
7197,neg
7198,neg
7199,neg
7200,pos
7201,neg
7202,pos
7203,neg
7204,neg
7205,neg
7206,neg
7207,neg
7208,neg
7209,pos
7210,neg
7211,neg
7212,neg
7213,neg
7214,neg
7215,neg
7216,pos
7217,neg
7218,neg
7219,neg
7220,neg
7221,neg
7222,pos
7223,neg
7224,pos
7225,pos
7226,neg
7227,neg
7228,pos
7229,neg
7230,pos
7231,neg
7232,neg
7233,neg
7234,neg
7235,neg
7236,neg
7237,neg
7238,neg
7239,neg
7240,neg
7241,neg
7242,neg
7243,neg
7244,neg
7245,neg
7246,neg
7247,neg
7248,neg
7249,neg
7250,neg
7251,neg
7252,neg
7253,pos
7254,neg
7255,neg
7256,neg
7257,neg
7258,neg
7259,neg
7260,neg
7261,neg
7262,pos
7263,neg
7264,neg
7265,pos
7266,neg
7267,neg
7268,neg
7269,neg
7270,neg
7271,neg
7272,neg
7273,pos
7274,neg
7275,pos
7276,neg
7277,pos
7278,pos
7279,neg
7280,neg
7281,neg
7282,pos
7283,neg
7284,neg
7285,neg
7286,pos
7287,neg
7288,neg
7289,neg
7290,neg
7291,neg
7292,neg
7293,neg
7294,neg
7295,neg
7296,neg
7297,neg
7298,neg
7299,neg
7300,neg
7301,neg
7302,neg
7303,neg
7304,neg
7305,neg
7306,neg
7307,neg
7308,neg
7309,neg
7310,neg
7311,neg
7312,neg
7313,neg
7314,neg
7315,neg
7316,neg
7317,neg
7318,pos
7319,neg
7320,neg
7321,neg
7322,neg
7323,neg
7324,neg
7325,neg
7326,neg
7327,neg
7328,neg
7329,neg
7330,neg
7331,pos
7332,neg
7333,neg
7334,neg
7335,neg
7336,neg
7337,neg
7338,neg
7339,neg
7340,neg
7341,neg
7342,neg
7343,neg
7344,neg
7345,pos
7346,neg
7347,neg
7348,neg
7349,pos
7350,neg
7351,neg
7352,neg
7353,neg
7354,neg
7355,neg
7356,neg
7357,neg
7358,neg
7359,pos
7360,pos
7361,neg
7362,neg
7363,neg
7364,neg
7365,pos
7366,neg
7367,neg
7368,pos
7369,neg
7370,neg
7371,pos
7372,pos
7373,neg
7374,neg
7375,pos
7376,neg
7377,neg
7378,neg
7379,neg
7380,pos
7381,pos
7382,neg
7383,neg
7384,neg
7385,neg
7386,neg
7387,neg
7388,neg
7389,neg
7390,neg
7391,neg
7392,neg
7393,neg
7394,neg
7395,neg
7396,pos
7397,neg
7398,neg
7399,neg
7400,neg
7401,neg
7402,neg
7403,neg
7404,neg
7405,pos
7406,neg
7407,pos
7408,pos
7409,neg
7410,neg
7411,neg
7412,neg
7413,neg
7414,neg
7415,pos
7416,neg
7417,neg
7418,neg
7419,pos
7420,neg
7421,neg
7422,neg
7423,pos
7424,neg
7425,neg
7426,neg
7427,neg
7428,pos
7429,neg
7430,neg
7431,neg
7432,neg
7433,neg
7434,neg
7435,neg
7436,pos
7437,neg
7438,pos
7439,neg
7440,neg
7441,neg
7442,neg
7443,neg
7444,neg
7445,neg
7446,neg
7447,neg
7448,neg
7449,neg
7450,neg
7451,neg
7452,neg
7453,pos
7454,neg
7455,neg
7456,neg
7457,neg
7458,neg
7459,neg
7460,neg
7461,pos
7462,neg
7463,neg
7464,neg
7465,neg
7466,neg
7467,pos
7468,neg
7469,neg
7470,neg
7471,neg
7472,neg
7473,neg
7474,neg
7475,neg
7476,neg
7477,neg
7478,neg
7479,neg
7480,neg
7481,neg
7482,neg
7483,neg
7484,neg
7485,neg
7486,neg
7487,pos
7488,pos
7489,neg
7490,neg
7491,pos
7492,neg
7493,neg
7494,neg
7495,neg
7496,neg
7497,neg
7498,neg
7499,pos
7500,neg
7501,neg
7502,pos
7503,neg
7504,neg
7505,neg
7506,pos
7507,neg
7508,neg
7509,neg
7510,neg
7511,pos
7512,neg
7513,neg
7514,pos
7515,neg
7516,neg
7517,pos
7518,neg
7519,neg
7520,neg
7521,neg
7522,neg
7523,pos
7524,neg
7525,neg
7526,neg
7527,pos
7528,neg
7529,neg
7530,pos
7531,neg
7532,neg
7533,neg
7534,neg
7535,neg
7536,neg
7537,pos
7538,neg
7539,neg
7540,neg
7541,neg
7542,neg
7543,neg
7544,neg
7545,neg
7546,neg
7547,neg
7548,pos
7549,pos
7550,pos
7551,pos
7552,pos
7553,neg
7554,neg
7555,neg
7556,neg
7557,neg
7558,pos
7559,neg
7560,neg
7561,neg
7562,neg
7563,neg
7564,neg
7565,pos
7566,neg
7567,neg
7568,neg
7569,neg
7570,neg
7571,neg
7572,neg
7573,neg
7574,neg
7575,pos
7576,neg
7577,neg
7578,neg
7579,pos
7580,neg
7581,pos
7582,neg
7583,neg
7584,neg
7585,pos
7586,neg
7587,neg
7588,pos
7589,neg
7590,neg
7591,neg
7592,neg
7593,neg
7594,neg
7595,neg
7596,neg
7597,neg
7598,neg
7599,neg
7600,pos
7601,neg
7602,neg
7603,neg
7604,neg
7605,neg
7606,neg
7607,neg
7608,neg
7609,neg
7610,neg
7611,neg
7612,neg
7613,pos
7614,neg
7615,neg
7616,neg
7617,neg
7618,neg
7619,neg
7620,neg
7621,neg
7622,neg
7623,neg
7624,neg
7625,neg
7626,neg
7627,neg
7628,neg
7629,neg
7630,neg
7631,neg
7632,neg
7633,pos
7634,neg
7635,neg
7636,neg
7637,pos
7638,neg
7639,neg
7640,neg
7641,neg
7642,pos
7643,neg
7644,neg
7645,pos
7646,neg
7647,neg
7648,neg
7649,neg
7650,neg
7651,neg
7652,neg
7653,neg
7654,neg
7655,pos
7656,neg
7657,neg
7658,neg
7659,neg
7660,neg
7661,pos
7662,neg
7663,neg
7664,pos
7665,neg
7666,neg
7667,neg
7668,neg
7669,neg
7670,neg
7671,neg
7672,neg
7673,neg
7674,neg
7675,neg
7676,pos
7677,neg
7678,neg
7679,neg
7680,neg
7681,neg
7682,neg
7683,neg
7684,neg
7685,neg
7686,neg
7687,neg
7688,neg
7689,pos
7690,neg
7691,pos
7692,neg
7693,neg
7694,neg
7695,neg
7696,neg
7697,pos
7698,neg
7699,neg
7700,neg
7701,neg
7702,neg
7703,neg
7704,neg
7705,neg
7706,neg
7707,neg
7708,neg
7709,neg
7710,neg
7711,neg
7712,neg
7713,neg
7714,neg
7715,neg
7716,neg
7717,neg
7718,neg
7719,neg
7720,neg
7721,neg
7722,pos
7723,pos
7724,neg
7725,neg
7726,pos
7727,neg
7728,neg
7729,neg
7730,neg
7731,neg
7732,neg
7733,neg
7734,pos
7735,neg
7736,neg
7737,pos
7738,neg
7739,neg
7740,pos
7741,neg
7742,neg
7743,neg
7744,neg
7745,neg
7746,neg
7747,neg
7748,neg
7749,pos
7750,neg
7751,neg
7752,neg
7753,neg
7754,neg
7755,neg
7756,neg
7757,neg
7758,neg
7759,neg
7760,neg
7761,neg
7762,neg
7763,pos
7764,neg
7765,neg
7766,neg
7767,neg
7768,neg
7769,pos
7770,neg
7771,neg
7772,neg
7773,neg
7774,neg
7775,neg
7776,neg
7777,neg
7778,neg
7779,pos
7780,neg
7781,neg
7782,neg
7783,neg
7784,neg
7785,neg
7786,neg
7787,neg
7788,neg
7789,neg
7790,neg
7791,neg
7792,neg
7793,neg
7794,pos
7795,neg
7796,neg
7797,neg
7798,neg
7799,neg
7800,neg
7801,neg
7802,neg
7803,pos
7804,neg
7805,pos
7806,neg
7807,neg
7808,neg
7809,neg
7810,neg
7811,pos
7812,pos
7813,neg
7814,neg
7815,neg
7816,neg
7817,neg
7818,neg
7819,neg
7820,neg
7821,pos
7822,neg
7823,neg
7824,neg
7825,neg
7826,neg
7827,neg
7828,neg
7829,neg
7830,neg
7831,neg
7832,neg
7833,neg
7834,neg
7835,neg
7836,neg
7837,neg
7838,pos
7839,neg
7840,neg
7841,neg
7842,neg
7843,neg
7844,neg
7845,pos
7846,neg
7847,neg
7848,neg
7849,pos
7850,neg
7851,neg
7852,pos
7853,neg
7854,neg
7855,neg
7856,pos
7857,pos
7858,neg
7859,neg
7860,neg
7861,neg
7862,neg
7863,pos
7864,neg
7865,neg
7866,neg
7867,neg
7868,neg
7869,neg
7870,pos
7871,pos
7872,pos
7873,neg
7874,neg
7875,neg
7876,neg
7877,neg
7878,neg
7879,neg
7880,neg
7881,neg
7882,pos
7883,neg
7884,neg
7885,pos
7886,pos
7887,neg
7888,neg
7889,neg
7890,neg
7891,neg
7892,pos
7893,neg
7894,neg
7895,neg
7896,neg
7897,neg
7898,neg
7899,neg
7900,neg
7901,neg
7902,neg
7903,neg
7904,neg
7905,pos
7906,neg
7907,neg
7908,pos
7909,pos
7910,neg
7911,neg
7912,neg
7913,neg
7914,neg
7915,neg
7916,neg
7917,neg
7918,neg
7919,neg
7920,neg
7921,pos
7922,neg
7923,neg
7924,neg
7925,neg
7926,pos
7927,pos
7928,neg
7929,neg
7930,neg
7931,neg
7932,pos
7933,neg
7934,neg
7935,neg
7936,neg
7937,neg
7938,neg
7939,neg
7940,neg
7941,neg
7942,neg
7943,neg
7944,neg
7945,neg
7946,neg
7947,neg
7948,neg
7949,neg
7950,neg
7951,neg
7952,pos
7953,neg
7954,pos
7955,neg
7956,neg
7957,neg
7958,neg
7959,neg
7960,neg
7961,pos
7962,neg
7963,neg
7964,neg
7965,neg
7966,neg
7967,neg
7968,pos
7969,pos
7970,neg
7971,neg
7972,neg
7973,neg
7974,neg
7975,neg
7976,neg
7977,neg
7978,neg
7979,neg
7980,pos
7981,neg
7982,neg
7983,neg
7984,neg
7985,neg
7986,neg
7987,neg
7988,pos
7989,neg
7990,neg
7991,neg
7992,neg
7993,neg
7994,pos
7995,neg
7996,neg
7997,neg
7998,neg
7999,neg
8000,neg
8001,neg
8002,neg
8003,neg
8004,neg
8005,neg
8006,pos
8007,neg
8008,pos
8009,pos
8010,pos
8011,pos
8012,neg
8013,pos
8014,pos
8015,pos
8016,pos
8017,neg
8018,neg
8019,neg
8020,neg
8021,neg
8022,neg
8023,neg
8024,pos
8025,pos
8026,neg
8027,neg
8028,pos
8029,pos
8030,neg
8031,neg
8032,neg
8033,pos
8034,neg
8035,neg
8036,neg
8037,neg
8038,pos
8039,neg
8040,pos
8041,pos
8042,neg
8043,neg
8044,neg
8045,neg
8046,neg
8047,neg
8048,neg
8049,neg
8050,neg
8051,neg
8052,neg
8053,pos
8054,neg
8055,neg
8056,neg
8057,neg
8058,neg
8059,neg
8060,neg
8061,neg
8062,neg
8063,pos
8064,neg
8065,neg
8066,neg
8067,neg
8068,neg
8069,neg
8070,neg
8071,neg
8072,neg
8073,neg
8074,neg
8075,neg
8076,neg
8077,neg
8078,neg
8079,neg
8080,pos
8081,neg
8082,neg
8083,neg
8084,neg
8085,neg
8086,neg
8087,neg
8088,neg
8089,neg
8090,neg
8091,neg
8092,neg
8093,neg
8094,neg
8095,neg
8096,neg
8097,neg
8098,neg
8099,neg
8100,neg
8101,neg
8102,neg
8103,neg
8104,neg
8105,neg
8106,neg
8107,neg
8108,pos
8109,pos
8110,neg
8111,neg
8112,neg
8113,neg
8114,neg
8115,neg
8116,neg
8117,neg
8118,neg
8119,neg
8120,neg
8121,neg
8122,neg
8123,neg
8124,pos
8125,neg
8126,neg
8127,neg
8128,neg
8129,neg
8130,neg
8131,neg
8132,neg
8133,neg
8134,neg
8135,neg
8136,pos
8137,neg
8138,neg
8139,neg
8140,neg
8141,neg
8142,neg
8143,neg
8144,pos
8145,neg
8146,pos
8147,neg
8148,neg
8149,neg
8150,neg
8151,neg
8152,neg
8153,neg
8154,neg
8155,pos
8156,neg
8157,neg
8158,neg
8159,pos
8160,pos
8161,neg
8162,neg
8163,neg
8164,neg
8165,neg
8166,neg
8167,pos
8168,neg
8169,neg
8170,neg
8171,neg
8172,neg
8173,neg
8174,neg
8175,neg
8176,neg
8177,neg
8178,neg
8179,neg
8180,neg
8181,neg
8182,neg
8183,neg
8184,neg
8185,neg
8186,neg
8187,neg
8188,neg
8189,neg
8190,pos
8191,neg
8192,neg
8193,neg
8194,neg
8195,neg
8196,neg
8197,neg
8198,neg
8199,neg
8200,neg
8201,neg
8202,neg
8203,neg
8204,neg
8205,neg
8206,pos
8207,neg
8208,neg
8209,neg
8210,neg
8211,pos
8212,neg
8213,neg
8214,neg
8215,neg
8216,neg
8217,pos
8218,neg
8219,neg
8220,pos
8221,neg
8222,neg
8223,neg
8224,neg
8225,neg
8226,neg
8227,neg
8228,neg
8229,neg
8230,neg
8231,neg
8232,pos
8233,neg
8234,neg
8235,neg
8236,neg
8237,neg
8238,pos
8239,pos
8240,neg
8241,neg
8242,neg
8243,neg
8244,neg
8245,pos
8246,neg
8247,neg
8248,neg
8249,neg
8250,neg
8251,neg
8252,neg
8253,neg
8254,pos
8255,neg
8256,neg
8257,neg
8258,neg
8259,neg
8260,neg
8261,neg
8262,neg
8263,neg
8264,neg
8265,neg
8266,neg
8267,pos
8268,neg
8269,neg
8270,neg
8271,pos
8272,neg
8273,neg
8274,neg
8275,neg
8276,neg
8277,pos
8278,pos
8279,neg
8280,neg
8281,neg
8282,neg
8283,neg
8284,neg
8285,neg
8286,neg
8287,pos
8288,neg
8289,neg
8290,neg
8291,neg
8292,pos
8293,neg
8294,neg
8295,pos
8296,neg
8297,neg
8298,neg
8299,pos
8300,pos
8301,neg
8302,neg
8303,neg
8304,neg
8305,neg
8306,neg
8307,pos
8308,neg
8309,pos
8310,neg
8311,neg
8312,neg
8313,neg
8314,neg
8315,pos
8316,neg
8317,pos
8318,pos
8319,neg
8320,pos
8321,neg
8322,neg
8323,pos
8324,neg
8325,neg
8326,neg
8327,neg
8328,neg
8329,neg
8330,neg
8331,neg
8332,neg
8333,pos
8334,neg
8335,pos
8336,neg
8337,pos
8338,neg
8339,neg
8340,neg
8341,pos
8342,neg
8343,neg
8344,neg
8345,neg
8346,pos
8347,neg
8348,neg
8349,neg
8350,neg
8351,neg
8352,neg
8353,neg
8354,neg
8355,neg
8356,neg
8357,neg
8358,neg
8359,neg
8360,neg
8361,neg
8362,neg
8363,neg
8364,neg
8365,neg
8366,neg
8367,neg
8368,neg
8369,neg
8370,neg
8371,neg
8372,neg
8373,neg
8374,neg
8375,neg
8376,neg
8377,neg
8378,neg
8379,neg
8380,neg
8381,neg
8382,pos
8383,neg
8384,neg
8385,neg
8386,neg
8387,neg
8388,neg
8389,neg
8390,neg
8391,neg
8392,neg
8393,neg
8394,neg
8395,neg
8396,neg
8397,neg
8398,neg
8399,neg
8400,pos
8401,pos
8402,neg
8403,pos
8404,neg
8405,neg
8406,pos
8407,neg
8408,neg
8409,neg
8410,neg
8411,neg
8412,neg
8413,neg
8414,neg
8415,neg
8416,neg
8417,neg
8418,pos
8419,neg
8420,neg
8421,neg
8422,neg
8423,neg
8424,neg
8425,neg
8426,neg
8427,pos
8428,pos
8429,neg
8430,neg
8431,neg
8432,neg
8433,neg
8434,neg
8435,neg
8436,neg
8437,neg
8438,neg
8439,pos
8440,neg
8441,pos
8442,neg
8443,neg
8444,neg
8445,neg
8446,neg
8447,neg
8448,neg
8449,neg
8450,pos
8451,neg
8452,neg
8453,neg
8454,neg
8455,neg
8456,neg
8457,neg
8458,pos
8459,neg
8460,neg
8461,neg
8462,neg
8463,neg
8464,neg
8465,pos
8466,neg
8467,neg
8468,neg
8469,neg
8470,neg
8471,pos
8472,neg
8473,neg
8474,neg
8475,pos
8476,neg
8477,pos
8478,neg
8479,neg
8480,neg
8481,neg
8482,neg
8483,neg
8484,neg
8485,neg
8486,neg
8487,pos
8488,pos
8489,neg
8490,neg
8491,neg
8492,neg
8493,neg
8494,pos
8495,neg
8496,neg
8497,neg
8498,neg
8499,pos
8500,pos
8501,neg
8502,neg
8503,neg
8504,pos
8505,neg
8506,neg
8507,neg
8508,neg
8509,neg
8510,neg
8511,neg
8512,neg
8513,pos
8514,neg
8515,pos
8516,neg
8517,neg
8518,neg
8519,neg
8520,pos
8521,neg
8522,pos
8523,neg
8524,neg
8525,neg
8526,pos
8527,pos
8528,neg
8529,neg
8530,neg
8531,neg
8532,neg
8533,neg
8534,neg
8535,neg
8536,neg
8537,neg
8538,neg
8539,neg
8540,neg
8541,neg
8542,neg
8543,neg
8544,neg
8545,neg
8546,neg
8547,neg
8548,pos
8549,neg
8550,neg
8551,pos
8552,pos
8553,pos
8554,neg
8555,neg
8556,neg
8557,neg
8558,neg
8559,neg
8560,neg
8561,neg
8562,neg
8563,neg
8564,neg
8565,pos
8566,neg
8567,neg
8568,neg
8569,neg
8570,pos
8571,neg
8572,neg
8573,neg
8574,neg
8575,neg
8576,neg
8577,neg
8578,neg
8579,pos
8580,neg
8581,neg
8582,neg
8583,neg
8584,neg
8585,pos
8586,neg
8587,neg
8588,neg
8589,neg
8590,pos
8591,neg
8592,pos
8593,neg
8594,neg
8595,neg
8596,pos
8597,neg
8598,neg
8599,neg
8600,neg
8601,neg
8602,neg
8603,neg
8604,pos
8605,neg
8606,pos
8607,neg
8608,neg
8609,neg
8610,neg
8611,neg
8612,neg
8613,neg
8614,neg
8615,neg
8616,neg
8617,neg
8618,neg
8619,neg
8620,neg
8621,neg
8622,neg
8623,neg
8624,pos
8625,neg
8626,neg
8627,neg
8628,neg
8629,neg
8630,neg
8631,pos
8632,pos
8633,neg
8634,neg
8635,neg
8636,pos
8637,neg
8638,neg
8639,neg
8640,neg
8641,neg
8642,pos
8643,neg
8644,neg
8645,pos
8646,pos
8647,neg
8648,neg
8649,neg
8650,neg
8651,neg
8652,neg
8653,neg
8654,neg
8655,neg
8656,neg
8657,pos
8658,neg
8659,neg
8660,neg
8661,neg
8662,neg
8663,neg
8664,neg
8665,neg
8666,pos
8667,neg
8668,neg
8669,neg
8670,neg
8671,neg
8672,pos
8673,neg
8674,neg
8675,neg
8676,neg
8677,neg
8678,neg
8679,neg
8680,neg
8681,neg
8682,neg
8683,pos
8684,neg
8685,neg
8686,neg
8687,neg
8688,neg
8689,neg
8690,neg
8691,pos
8692,neg
8693,pos
8694,neg
8695,neg
8696,neg
8697,neg
8698,pos
8699,neg
8700,neg
8701,neg
8702,neg
8703,neg
8704,neg
8705,pos
8706,neg
8707,neg
8708,neg
8709,neg
8710,neg
8711,neg
8712,neg
8713,neg
8714,neg
8715,neg
8716,neg
8717,pos
8718,neg
8719,neg
8720,neg
8721,neg
8722,neg
8723,pos
8724,neg
8725,neg
8726,neg
8727,neg
8728,neg
8729,neg
8730,neg
8731,neg
8732,neg
8733,neg
8734,neg
8735,neg
8736,pos
8737,neg
8738,neg
8739,neg
8740,pos
8741,neg
8742,neg
8743,pos
8744,neg
8745,neg
8746,neg
8747,neg
8748,neg
8749,neg
8750,neg
8751,pos
8752,neg
8753,neg
8754,neg
8755,neg
8756,pos
8757,neg
8758,neg
8759,neg
8760,neg
8761,neg
8762,neg
8763,neg
8764,neg
8765,neg
8766,pos
8767,pos
8768,neg
8769,neg
8770,neg
8771,neg
8772,pos
8773,neg
8774,pos
8775,neg
8776,pos
8777,neg
8778,neg
8779,neg
8780,neg
8781,neg
8782,neg
8783,neg
8784,neg
8785,neg
8786,neg
8787,pos
8788,pos
8789,neg
8790,neg
8791,neg
8792,neg
8793,neg
8794,neg
8795,neg
8796,neg
8797,neg
8798,neg
8799,neg
8800,neg
8801,neg
8802,neg
8803,neg
8804,neg
8805,neg
8806,neg
8807,neg
8808,neg
8809,neg
8810,neg
8811,neg
8812,neg
8813,neg
8814,neg
8815,neg
8816,neg
8817,pos
8818,neg
8819,neg
8820,neg
8821,neg
8822,neg
8823,neg
8824,neg
8825,pos
8826,pos
8827,pos
8828,neg
8829,neg
8830,neg
8831,neg
8832,neg
8833,neg
8834,neg
8835,neg
8836,neg
8837,pos
8838,neg
8839,neg
8840,neg
8841,neg
8842,neg
8843,neg
8844,neg
8845,neg
8846,neg
8847,neg
8848,neg
8849,pos
8850,neg
8851,neg
8852,neg
8853,neg
8854,neg
8855,neg
8856,neg
8857,neg
8858,neg
8859,neg
8860,neg
8861,neg
8862,neg
8863,neg
8864,neg
8865,neg
8866,pos
8867,neg
8868,pos
8869,pos
8870,neg
8871,neg
8872,neg
8873,neg
8874,neg
8875,neg
8876,neg
8877,neg
8878,neg
8879,neg
8880,neg
8881,pos
8882,neg
8883,neg
8884,neg
8885,pos
8886,neg
8887,neg
8888,neg
8889,neg
8890,neg
8891,neg
8892,neg
8893,neg
8894,neg
8895,neg
8896,neg
8897,neg
8898,neg
8899,neg
8900,neg
8901,neg
8902,neg
8903,neg
8904,neg
8905,neg
8906,neg
8907,neg
8908,neg
8909,neg
8910,neg
8911,neg
8912,neg
8913,neg
8914,neg
8915,neg
8916,pos
8917,neg
8918,neg
8919,neg
8920,neg
8921,pos
8922,neg
8923,neg
8924,pos
8925,neg
8926,neg
8927,neg
8928,neg
8929,neg
8930,neg
8931,pos
8932,neg
8933,neg
8934,pos
8935,neg
8936,neg
8937,neg
8938,neg
8939,neg
8940,neg
8941,neg
8942,neg
8943,neg
8944,neg
8945,neg
8946,neg
8947,neg
8948,neg
8949,pos
8950,neg
8951,neg
8952,pos
8953,neg
8954,neg
8955,neg
8956,neg
8957,neg
8958,neg
8959,neg
8960,neg
8961,neg
8962,neg
8963,neg
8964,neg
8965,pos
8966,neg
8967,neg
8968,neg
8969,neg
8970,neg
8971,neg
8972,pos
8973,pos
8974,neg
8975,pos
8976,neg
8977,neg
8978,pos
8979,neg
8980,neg
8981,neg
8982,neg
8983,neg
8984,neg
8985,neg
8986,neg
8987,neg
8988,pos
8989,pos
8990,neg
8991,neg
8992,neg
8993,neg
8994,neg
8995,neg
8996,neg
8997,neg
8998,pos
8999,neg
9000,pos
9001,neg
9002,neg
9003,neg
9004,neg
9005,neg
9006,neg
9007,neg
9008,pos
9009,neg
9010,neg
9011,neg
9012,pos
9013,neg
9014,neg
9015,neg
9016,pos
9017,pos
9018,neg
9019,neg
9020,neg
9021,neg
9022,pos
9023,neg
9024,neg
9025,neg
9026,neg
9027,neg
9028,neg
9029,neg
9030,pos
9031,neg
9032,neg
9033,neg
9034,neg
9035,neg
9036,neg
9037,neg
9038,neg
9039,neg
9040,neg
9041,neg
9042,neg
9043,neg
9044,neg
9045,neg
9046,pos
9047,pos
9048,neg
9049,neg
9050,neg
9051,neg
9052,neg
9053,neg
9054,neg
9055,neg
9056,neg
9057,neg
9058,neg
9059,neg
9060,neg
9061,neg
9062,pos
9063,neg
9064,neg
9065,neg
9066,neg
9067,neg
9068,neg
9069,neg
9070,neg
9071,neg
9072,neg
9073,neg
9074,neg
9075,neg
9076,neg
9077,neg
9078,neg
9079,neg
9080,neg
9081,neg
9082,neg
9083,neg
9084,neg
9085,neg
9086,neg
9087,pos
9088,neg
9089,neg
9090,neg
9091,pos
9092,neg
9093,neg
9094,neg
9095,neg
9096,neg
9097,neg
9098,neg
9099,neg
9100,neg
9101,pos
9102,neg
9103,neg
9104,neg
9105,neg
9106,neg
9107,neg
9108,neg
9109,neg
9110,neg
9111,neg
9112,neg
9113,neg
9114,neg
9115,pos
9116,neg
9117,neg
9118,neg
9119,neg
9120,neg
9121,neg
9122,neg
9123,pos
9124,neg
9125,neg
9126,neg
9127,pos
9128,neg
9129,neg
9130,neg
9131,neg
9132,neg
9133,neg
9134,neg
9135,pos
9136,neg
9137,neg
9138,neg
9139,neg
9140,neg
9141,neg
9142,neg
9143,neg
9144,neg
9145,neg
9146,neg
9147,neg
9148,neg
9149,neg
9150,neg
9151,neg
9152,neg
9153,pos
9154,neg
9155,neg
9156,neg
9157,pos
9158,neg
9159,neg
9160,pos
9161,neg
9162,neg
9163,neg
9164,neg
9165,pos
9166,pos
9167,pos
9168,pos
9169,neg
9170,pos
9171,neg
9172,neg
9173,neg
9174,pos
9175,neg
9176,neg
9177,neg
9178,neg
9179,neg
9180,pos
9181,neg
9182,neg
9183,neg
9184,neg
9185,neg
9186,neg
9187,neg
9188,neg
9189,neg
9190,neg
9191,neg
9192,neg
9193,neg
9194,neg
9195,neg
9196,neg
9197,pos
9198,pos
9199,neg
9200,neg
9201,neg
9202,neg
9203,neg
9204,neg
9205,neg
9206,neg
9207,neg
9208,neg
9209,neg
9210,neg
9211,pos
9212,neg
9213,neg
9214,pos
9215,neg
9216,neg
9217,neg
9218,neg
9219,neg
9220,neg
9221,neg
9222,neg
9223,neg
9224,pos
9225,neg
9226,neg
9227,neg
9228,neg
9229,neg
9230,neg
9231,neg
9232,neg
9233,neg
9234,neg
9235,pos
9236,neg
9237,neg
9238,neg
9239,neg
9240,pos
9241,neg
9242,neg
9243,neg
9244,neg
9245,neg
9246,pos
9247,neg
9248,neg
9249,neg
9250,pos
9251,neg
9252,neg
9253,neg
9254,neg
9255,neg
9256,pos
9257,neg
9258,neg
9259,neg
9260,neg
9261,neg
9262,neg
9263,neg
9264,pos
9265,neg
9266,neg
9267,neg
9268,neg
9269,pos
9270,neg
9271,neg
9272,neg
9273,neg
9274,neg
9275,neg
9276,pos
9277,neg
9278,neg
9279,neg
9280,neg
9281,pos
9282,neg
9283,neg
9284,neg
9285,neg
9286,pos
9287,neg
9288,neg
9289,neg
9290,neg
9291,neg
9292,pos
9293,neg
9294,neg
9295,neg
9296,neg
9297,neg
9298,pos
9299,neg
9300,neg
9301,neg
9302,neg
9303,neg
9304,pos
9305,pos
9306,neg
9307,neg
9308,neg
9309,neg
9310,pos
9311,neg
9312,neg
9313,neg
9314,neg
9315,neg
9316,pos
9317,pos
9318,neg
9319,neg
9320,neg
9321,neg
9322,neg
9323,pos
9324,neg
9325,neg
9326,neg
9327,neg
9328,neg
9329,neg
9330,neg
9331,neg
9332,neg
9333,pos
9334,neg
9335,neg
9336,neg
9337,neg
9338,neg
9339,neg
9340,pos
9341,neg
9342,neg
9343,neg
9344,neg
9345,pos
9346,neg
9347,neg
9348,neg
9349,neg
9350,neg
9351,neg
9352,neg
9353,pos
9354,neg
9355,neg
9356,neg
9357,neg
9358,pos
9359,neg
9360,neg
9361,neg
9362,neg
9363,neg
9364,neg
9365,neg
9366,neg
9367,neg
9368,neg
9369,neg
9370,neg
9371,neg
9372,neg
9373,pos
9374,neg
9375,neg
9376,neg
9377,neg
9378,neg
9379,neg
9380,neg
9381,neg
9382,neg
9383,neg
9384,neg
9385,neg
9386,neg
9387,pos
9388,neg
9389,neg
9390,neg
9391,pos
9392,neg
9393,neg
9394,neg
9395,neg
9396,neg
9397,pos
9398,neg
9399,pos
9400,neg
9401,neg
9402,neg
9403,pos
9404,neg
9405,neg
9406,neg
9407,pos
9408,pos
9409,neg
9410,neg
9411,pos
9412,neg
9413,neg
9414,neg
9415,neg
9416,neg
9417,neg
9418,neg
9419,pos
9420,neg
9421,neg
9422,neg
9423,neg
9424,pos
9425,neg
9426,pos
9427,neg
9428,neg
9429,neg
9430,neg
9431,neg
9432,neg
9433,neg
9434,neg
9435,neg
9436,neg
9437,neg
9438,neg
9439,neg
9440,neg
9441,neg
9442,neg
9443,neg
9444,neg
9445,neg
9446,neg
9447,neg
9448,neg
9449,neg
9450,pos
9451,pos
9452,neg
9453,neg
9454,neg
9455,neg
9456,neg
9457,neg
9458,neg
9459,pos
9460,pos
9461,neg
9462,neg
9463,neg
9464,pos
9465,neg
9466,neg
9467,neg
9468,neg
9469,neg
9470,pos
9471,neg
9472,neg
9473,neg
9474,neg
9475,neg
9476,pos
9477,pos
9478,neg
9479,pos
9480,neg
9481,neg
9482,neg
9483,neg
9484,neg
9485,neg
9486,neg
9487,neg
9488,neg
9489,pos
9490,neg
9491,neg
9492,neg
9493,neg
9494,neg
